run_number,subrun_number,event_number,signal_score,weight
15799,246,12314,0.0344791524112224,1.0415600538253784
16889,262,13106,0.002751353662461,0.6163290143013
15264,19,991,0.0046768034808337,0.7026500105857849
16209,118,5942,0.0031846065539866,0.6126999855041504
16874,220,11048,0.0044011319987475,0.7193499803543091
15299,14,701,0.0021752186585217,0.980346977710724
15299,14,743,0.0041866111569106,0.7599223268817354
15966,171,8591,0.0051481737755239,0.6205765713681544
16453,364,18209,0.0068223513662815,0.16982557771125253
16453,384,19233,0.0057100807316601,1.1062470089983094
16724,102,5108,0.0049642329104244,1.1118099689483645
18512,137,6864,0.0075607616454362,0.6081200242042542
18512,182,9117,0.00212122220546,0.6671820282936096
15394,90,4507,0.0044289641082286,1.0371400117874146
14121,45,2295,0.0063428757712244,1.018839955329895
18677,283,14177,0.0044520366936922,0.6599756521101057
16150,39,1997,0.0042963023297488,0.4648729860782623
16150,235,11770,0.0047129155136644,1.0100959731305608
15249,17,889,0.00397914275527,0.562874972820282
15415,182,9114,0.0028688579332083,1.2833747642523574
16048,3,156,0.0843001008033752,0.5233150124549866
16048,11,562,0.0052377507090568,0.9920330047607422
16048,12,645,0.0028183546382933,1.0435099601745603
16147,215,10752,0.0054866489954292,0.516381025314331
18032,344,17242,0.0029291748069226,6.6893782615615285
18770,10,520,0.0038751040119677,1.359439213324265
17818,24,1219,0.0200434513390064,1.335229393961981
14123,83,4167,0.0033514441456645,1.1008700132369995
18634,19,955,0.0058209360577166,0.9405670166015624
18059,205,10252,0.0108045982196927,1.204859972000122
16949,136,6828,0.0042733647860586,0.5165969729423523
16514,13,666,0.0128512075170874,1.18498351648816
15989,504,25237,0.0124012576416134,1.0441471717956006
16571,26,1318,0.0036132845561951,1.055609941482544
15774,331,16555,0.0032389729749411,0.6096190214157104
14154,73,3681,0.175245389342308,0.7890740036964417
16228,41,2089,0.0044456543400883,1.1826711393796072
16831,22,1144,0.0037778406403958,1.0204999446868896
15425,197,9892,0.0039709210395812,0.5252019762992859
18463,210,10512,0.0077698798850178,0.7516270279884338
18463,468,23422,0.0039110099896788,0.8779129981994629
16802,223,11166,0.0066182510927319,0.9217900037765504
18032,572,28649,0.0175725873559713,1.2306582693896784
