run_number,subrun_number,event_number,signal_score,weight
6647,120,6046,0.0046967943198978,1.02785
6647,123,6156,0.6252195239067078,1.07597
6647,124,6237,0.0017116013914346,0.864333
6647,232,11647,0.0044528231956064,0.976069
6639,39,1982,0.0066656875424087,1.0
6571,137,6885,0.0041095134802162,1.01687
6571,137,6886,0.0050320839509367,0.507702
6369,122,6108,0.0042026247829198,1.0
6369,122,6140,0.0063189710490405,0.444336
6674,19,986,0.0034812663216143,1.00687
6387,93,4694,0.0153597230091691,0.99109405258
6387,100,5020,0.0039849882014095,0.510981
6387,101,5083,0.0084699289873242,0.98293
6572,228,11428,0.0043526133522391,1.081944919
6336,153,7660,0.0038015022873878,1.11826
6336,157,7870,0.002887638984248,0.531398
6336,157,7878,0.002161466050893,2.938221171
6620,16,839,0.0057629370130598,0.544588
6478,26,1335,0.3588879406452179,0.941532
6615,28,1432,0.0068249916657805,1.04646
6615,30,1544,0.0035140069667249,1.00429
6478,16,804,0.0190955996513366,0.907667
6507,128,6446,0.0059626619331538,1.01303
6507,128,6447,0.005342957098037,1.317159612
6354,75,3775,0.0037646393757313,0.03225564944
6382,183,9200,0.0074252965860068,0.95989
6382,190,9534,0.0114913629367947,0.462414
6695,29,1492,0.0102638741955161,1.0667821386599998
6341,105,5292,0.00441007129848,0.9474960342500001
6647,156,7819,0.0019400443416088,0.901656
6751,10,518,0.0062231938354671,1.25733
6751,13,665,0.0115141933783888,0.663466032
6376,46,2309,0.0024011540226638,0.489435
6690,165,8262,0.0028487418312579,0.944185
6525,10,513,0.0054069338366389,1.30386
6361,35,1792,0.0047249123454093,1.202664365
6479,63,3184,0.0023956513032317,1.4360296841999998
6669,111,5569,0.0260112546384334,1.1913213599999999
6553,60,3010,0.1046440750360488,0.00028670673188
6553,61,3074,0.0040569915436208,1.01922
6562,16,817,0.0264491699635982,0.944353
6482,104,5203,0.0022095763124525,0.888889
6482,105,5279,0.0035099617671221,1.1009
6552,82,4135,0.0083737475797533,1.03913
6552,82,4139,0.0023821454960852,1.03271
6423,80,4022,0.0024960010778158,1.04544
6649,44,2212,0.0101219238713383,0.597134
6649,44,2243,0.0143717816099524,0.699343
6698,27,1399,0.0024524296168237,0.455659
6564,121,6080,0.0021216673776507,0.978185
6630,23,1163,0.0028210105374455,0.864402
6630,29,1498,0.5506083965301514,1.53813
6749,181,9100,0.0066628879867494,1.07478
6475,65,3261,0.0794855654239654,1.04509
6712,20,1013,0.9492173790931702,1.4368472163000001
6712,21,1056,0.0045160027220845,1.26705
6565,15,756,0.0098688015714287,1.00578
6529,102,5112,0.0061079431325197,0.610944
6529,105,5251,0.0097238048911094,0.808085
6647,41,2100,0.0061871209181845,1.0326
6752,2,123,0.0050597586669027,1.00718
6583,10,520,0.0019385673804208,0.92179
6446,62,3124,0.0075005153194069,0.980717
6535,168,8438,0.002254024380818,0.606153
6535,171,8563,0.0048865671269595,0.572668
6535,174,8745,0.0021617324091494,1.15961
6467,8,419,0.0099420826882123,0.766492
6423,19,988,0.0358673185110092,0.873559
6387,160,8019,0.0047424351796507,1.00999131288
6520,23,1173,0.0068914978764951,0.608542
6520,25,1273,0.0288372207432985,0.84391539141
6520,27,1392,0.1138057336211204,0.9973419143199999
6436,21,1094,0.0048808921128511,0.72131
6436,24,1226,0.0229638814926147,0.65098577613
6534,29,1471,0.0036200687754899,0.631295
6688,78,3929,0.0038307779468595,1.0238
6647,87,4382,0.0023562517017126,8.309479716399999e-10
6508,1,98,0.0170956905931234,0.935135
6353,29,1460,0.0031492440029978,1.099129115
6563,61,3063,0.004045118112117,1.2040314528000002
6563,118,5924,0.2569158375263214,0.684736
6672,63,3156,0.0128674777224659,1.01686906964
6672,63,3164,0.0116249434649944,1.0045634940000001
6342,4,224,0.1069537550210952,1.13445904428
6551,115,5775,0.0031870855018496,1.04991
6551,118,5950,0.0039877528324723,0.632406
6551,122,6129,0.0040101069025695,0.51079
6379,156,7840,0.005266040097922,0.871731
6379,159,7991,0.0044183698482811,0.553703
6379,160,8039,0.0109292268753051,0.89299
6379,162,8138,0.0042493580840528,0.4829642416
6663,35,1774,0.0181607846170663,0.9791
6510,31,1567,0.0041276281699538,0.879121
6687,117,5855,0.004484521690756,1.0412
6666,39,1966,0.0057131885550916,0.957407
6666,44,2222,0.0013859471073374,1.3530192274000001
6666,45,2272,0.0013542791130021,1.03320177321
6521,89,4497,0.0091199437156319,1.04273
6521,93,4667,0.0041599539108574,0.6703570161200001
6647,246,12328,0.0031167087145149,0.900794
6752,138,6916,0.0020932496991008,1.04415611464
6380,52,2643,0.0064966599456965,1.0112589373999998
6653,32,1621,0.0039723487570881,1.2684683999
6616,151,7599,0.0070015867240726,1.00923
